ID,AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG_PCT.1,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Height,Position,Weight
1630268,22.0,7,26.0,2,7,0.286,2,7,0.286,3,3,1.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,1,1,1.2857142857142858,78,Guard,200.0
203076,31.0,25,882.0,252,472,0.534,18,59,0.534,173,220,0.786,2.52,8.88,11.4,3.32,1.24,2.0,54,52,27.8,82,Forward-Center,253.0
1631098,22.0,19,182.0,27,57,0.474,6,18,0.474,7,11,0.636,0.3684210526315789,1.263157894736842,1.631578947368421,0.4210526315789473,0.631578947368421,0.3157894736842105,4,16,3.526315789473684,76,Guard,195.0
1629056,26.0,64,841.0,154,364,0.423,89,243,0.423,34,43,0.791,0.3125,1.859375,2.171875,1.046875,0.671875,0.1875,53,104,6.734375,76,Guard,201.0
1631120,22.0,5,24.0,2,5,0.4,1,3,0.4,1,2,0.5,0.0,0.4,0.4,0.2,0.2,0.0,6,1,1.2,73,Guard,195.0
201942,35.0,22,781.0,181,367,0.493,15,47,0.493,119,139,0.856,0.5,3.363636363636364,3.863636363636364,4.0,1.5909090909090908,0.5,37,43,22.545454545454547,78,Guard-Forward,220.0
1628978,27.0,25,619.0,72,204,0.353,51,160,0.353,12,16,0.75,0.32,2.76,3.08,3.44,1.24,0.24,41,38,8.28,76,Guard,203.0
1631217,22.0,25,475.0,38,64,0.594,0,0,0.594,6,17,0.353,3.48,3.88,7.36,0.72,0.68,0.88,23,48,3.28,81,Forward,210.0
1629603,27.0,6,24.0,4,6,0.667,0,1,0.667,4,6,0.667,0.1666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,2,2.0,81,Forward,228.0
1641711,21.0,23,746.0,142,341,0.416,60,172,0.416,81,91,0.89,0.7391304347826086,2.6956521739130435,3.4347826086956523,1.9565217391304348,0.8260869565217391,0.2608695652173913,38,53,18.47826086956522,78,Guard-Forward,200.0
1631172,21.0,16,186.0,20,59,0.339,9,36,0.339,7,11,0.636,0.5625,2.0625,2.625,0.8125,0.6875,0.25,4,18,3.5,81,Forward,185.0
1642265,19.0,13,109.0,21,44,0.477,9,18,0.477,0,0,0.0,0.0769230769230769,0.6923076923076923,0.7692307692307693,1.4615384615384617,0.1538461538461538,0.0,13,4,3.923076923076923,75,Guard,175.0
203915,31.0,25,551.0,61,155,0.394,32,91,0.394,53,62,0.855,0.2,1.68,1.88,3.24,0.76,0.28,21,37,8.28,77,Guard,215.0
1629029,25.0,20,739.0,201,438,0.459,71,200,0.459,105,137,0.766,0.7,7.85,8.55,8.15,2.1,0.45,69,55,28.9,78,Forward-Guard,230.0
1629652,25.0,26,762.0,87,214,0.407,56,143,0.407,28,35,0.8,1.5,3.269230769230769,4.769230769230769,1.7692307692307692,1.2692307692307692,0.8461538461538461,16,81,9.923076923076923,76,Guard,220.0
1630245,24.0,28,858.0,142,284,0.5,39,116,0.5,42,52,0.808,0.6071428571428571,3.321428571428572,3.928571428571429,4.571428571428571,0.75,0.5,35,65,13.035714285714286,77,Guard,200.0
1630288,27.0,8,80.0,6,19,0.316,1,8,0.316,3,4,0.75,0.25,0.75,1.0,1.125,0.375,0.0,1,5,2.0,75,Guard,177.0
1628408,28.0,8,33.0,2,3,0.667,2,3,0.667,1,6,0.167,0.125,0.5,0.625,0.625,0.125,0.0,1,3,0.875,78,Guard-Forward,205.0
203083,31.0,21,431.0,66,127,0.52,1,8,0.52,31,54,0.574,3.0476190476190474,5.523809523809524,8.571428571428571,0.5238095238095238,1.380952380952381,0.4285714285714285,37,51,7.809523809523809,83,Center,279.0
1630537,27.0,12,50.0,9,18,0.5,5,12,0.5,6,8,0.75,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.3333333333333333,0.0,0.0,1,5,2.4166666666666665,77,Guard,190.0
1642505,24.0,4,7.0,0,3,0.0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,79,Guard,220.0
1630561,25.0,1,8.0,1,4,0.25,0,1,0.25,1,2,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0,1,3.0,76,Guard,204.0
1627739,30.0,28,635.0,77,174,0.443,28,86,0.443,5,10,0.5,0.6785714285714286,2.821428571428572,3.5,2.7142857142857144,1.7142857142857142,0.25,29,73,6.678571428571429,75,Guard,205.0
1642346,21.0,21,367.0,51,119,0.429,24,76,0.429,5,12,0.417,0.6190476190476191,1.9523809523809523,2.571428571428572,0.7142857142857143,0.5238095238095238,0.5714285714285714,12,49,6.238095238095238,80,Forward,216.0
201142,36.0,15,534.0,137,264,0.519,38,92,0.519,73,89,0.82,0.2,6.266666666666667,6.466666666666667,3.6666666666666665,0.6,1.3333333333333333,45,25,25.666666666666668,83,Forward,240.0
1631105,21.0,25,608.0,91,133,0.684,0,0,0.684,39,67,0.582,3.08,6.04,9.12,2.32,0.48,1.2,51,81,8.84,82,Center,250.0
1631106,23.0,24,546.0,105,221,0.475,23,73,0.475,37,49,0.755,2.125,4.166666666666667,6.291666666666667,1.0416666666666667,1.9166666666666667,1.0,20,59,11.25,80,Forward,215.0
1641744,22.0,16,330.0,73,118,0.619,7,12,0.619,24,36,0.667,3.4375,3.75,7.1875,1.0,0.8125,1.0625,27,53,11.0625,88,Center,305.0
1630162,23.0,25,898.0,230,507,0.454,108,255,0.454,88,109,0.807,0.64,4.76,5.4,3.84,1.32,0.6,78,50,26.24,76,Guard,225.0
1642348,21.0,2,9.0,2,3,0.667,0,1,0.667,0,1,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0,0,2.0,79,Forward,203.0
1630556,24.0,7,13.0,0,3,0.0,0,3,0.0,0,0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,1,2,0.0,79,Forward,203.0
1631165,24.0,25,524.0,52,112,0.464,33,81,0.464,27,32,0.844,0.84,1.4,2.24,1.12,1.24,0.92,20,49,6.56,76,Guard,175.0
203954,30.0,6,176.0,39,95,0.411,4,25,0.411,40,42,0.952,1.5,6.166666666666667,7.666666666666667,3.8333333333333335,0.3333333333333333,1.0,20,15,20.33333333333333,84,Center-Forward,280.0
1629234,27.0,21,284.0,38,67,0.567,1,3,0.567,17,27,0.63,1.1428571428571428,2.857142857142857,4.0,1.1904761904761905,0.238095238095238,0.6666666666666666,16,26,4.476190476190476,82,Forward-Center,245.0
1641787,23.0,17,367.0,36,71,0.507,12,32,0.507,17,25,0.68,1.0588235294117647,2.4705882352941178,3.5294117647058822,0.9411764705882352,0.3529411764705882,0.2941176470588235,9,23,5.941176470588236,79,Forward,217.0
203957,28.0,55,1088.0,161,302,0.533,53,108,0.533,53,68,0.779,0.4545454545454545,2.2545454545454544,2.709090909090909,2.8545454545454545,0.4,0.0909090909090909,49,85,7.781818181818182,77,Guard,214.0
1628981,26.0,16,143.0,26,48,0.542,0,0,0.542,6,8,0.75,1.3125,1.8125,3.125,1.125,0.25,0.5625,14,26,3.625,81,Forward-Center,240.0
1642271,21.0,17,306.0,43,83,0.518,10,33,0.518,20,34,0.588,0.9411764705882352,3.4705882352941178,4.411764705882353,1.8235294117647056,0.4705882352941176,0.1176470588235294,16,31,6.823529411764706,83,Center,250.0
1627827,31.0,19,552.0,72,152,0.474,47,104,0.474,15,23,0.652,1.5263157894736843,2.789473684210526,4.315789473684211,1.631578947368421,0.9473684210526316,0.631578947368421,17,53,10.842105263157896,79,Forward,220.0
1641745,25.0,11,40.0,5,20,0.25,5,19,0.25,0,0,0.0,0.1818181818181818,0.3636363636363636,0.5454545454545454,0.0,0.1818181818181818,0.0,0,4,1.3636363636363635,75,Guard,180.0
1642280,19.0,1,14.0,4,9,0.444,0,2,0.444,1,1,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1,3,9.0,81,Forward,185.0
1630201,26.0,69,877.0,136,325,0.418,56,169,0.418,52,71,0.732,0.3043478260869565,1.3478260869565215,1.6521739130434785,1.884057971014493,0.5507246376811594,0.1159420289855072,63,66,5.507246376811594,73,Guard,185.0
1631323,29.0,26,475.0,53,133,0.398,30,88,0.398,31,38,0.816,0.5384615384615384,2.3461538461538463,2.8846153846153846,0.8846153846153846,0.3076923076923077,0.1923076923076923,21,34,6.423076923076923,79,Forward,209.0
1628368,27.0,27,1007.0,263,545,0.483,55,170,0.483,126,158,0.797,1.148148148148148,3.925925925925926,5.074074074074074,6.148148148148148,1.6296296296296295,0.2962962962962963,94,70,26.185185185185187,75,Guard,185.0
1642402,24.0,16,113.0,9,19,0.474,1,5,0.474,5,9,0.556,0.1875,0.5625,0.75,0.375,0.125,0.125,4,15,1.5,79,Forward,206.0
1641847,24.0,5,13.0,0,4,0.0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,0,0.0,77,Guard,200.0
1642277,20.0,17,173.0,18,46,0.391,11,28,0.391,7,7,1.0,0.6470588235294118,0.7647058823529411,1.411764705882353,0.4117647058823529,0.4117647058823529,0.2941176470588235,9,17,3.176470588235294,81,Guard,200.0
1629655,26.0,26,531.0,132,183,0.721,0,0,0.721,48,72,0.667,2.730769230769231,3.692307692307693,6.423076923076923,1.2692307692307692,0.5,1.1538461538461535,26,65,12.0,82,Forward-Center,265.0
1629636,24.0,26,786.0,188,388,0.485,74,177,0.485,77,82,0.939,0.4615384615384615,1.9615384615384608,2.423076923076923,6.5,1.0,0.2692307692307692,64,62,20.26923076923077,73,Guard,192.0
1630568,25.0,8,36.0,12,21,0.571,1,6,0.571,5,8,0.625,0.5,0.625,1.125,0.0,0.125,0.0,3,4,3.75,82,Center,243.0
1641718,21.0,25,791.0,135,343,0.394,68,195,0.394,67,83,0.807,0.48,2.88,3.36,5.72,0.72,0.2,83,45,16.2,76,Guard,185.0
1642273,21.0,20,514.0,51,153,0.333,24,100,0.333,20,28,0.714,0.7,3.35,4.05,2.55,0.65,0.7,21,62,7.3,80,Forward,200.0
202331,34.0,14,442.0,87,199,0.437,32,91,0.437,34,43,0.791,0.6428571428571429,4.642857142857143,5.285714285714286,5.142857142857143,1.8571428571428568,0.5,39,32,17.142857142857142,80,Forward,220.0
201959,39.0,14,151.0,16,34,0.471,1,2,0.471,4,6,0.667,1.5,1.7142857142857142,3.2142857142857144,0.5,0.4285714285714285,0.2142857142857142,9,18,2.642857142857143,81,Forward,232.0
1630581,22.0,27,732.0,122,270,0.452,33,101,0.452,44,62,0.71,1.2222222222222223,5.185185185185185,6.407407407407407,6.925925925925926,0.9629629629629628,0.4444444444444444,73,41,11.88888888888889,80,Guard,216.0
1628385,26.0,23,100.0,23,50,0.46,3,14,0.46,7,13,0.538,0.5217391304347826,0.782608695652174,1.3043478260869563,0.2608695652173913,0.0869565217391304,0.1304347826086956,6,15,2.4347826086956523,82,Forward-Center,240.0
1628983,26.0,26,897.0,278,542,0.513,54,161,0.513,182,210,0.867,0.7692307692307693,4.653846153846154,5.423076923076923,6.269230769230769,1.9615384615384608,1.0384615384615383,69,56,30.46153846153846,78,Guard,195.0
1630264,32.0,20,149.0,17,34,0.5,4,12,0.5,10,18,0.556,0.25,1.0,1.25,0.3,0.25,0.05,5,12,2.4,80,Forward,230.0
1631221,25.0,1,3.0,1,2,0.5,1,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,73,Guard,195.0
1631367,25.0,41,698.0,60,150,0.4,51,126,0.4,2,2,1.0,0.2195121951219512,0.902439024390244,1.1219512195121952,3.341463414634146,0.8048780487804879,0.1219512195121951,30,39,4.219512195121951,68,Guard,160.0
203497,32.0,25,861.0,100,158,0.633,0,0,0.633,65,85,0.765,3.36,7.64,11.0,2.0,0.72,1.44,41,70,10.6,85,Center,258.0
1630692,25.0,57,1056.0,141,382,0.369,42,141,0.369,44,59,0.746,1.543859649122807,2.894736842105264,4.43859649122807,2.719298245614035,0.8421052631578947,0.3157894736842105,56,76,6.456140350877193,76,Guard,200.0
203932,29.0,13,381.0,67,123,0.545,18,39,0.545,43,53,0.811,1.9230769230769231,4.153846153846154,6.076923076923077,3.3076923076923075,0.4615384615384615,0.2307692307692307,19,22,15.0,80,Forward,235.0
201569,35.0,17,290.0,28,82,0.341,13,47,0.341,17,22,0.773,0.1764705882352941,0.7647058823529411,0.9411764705882352,1.2941176470588236,0.6470588235294118,0.2941176470588235,14,13,5.0588235294117645,75,Guard,215.0
1641789,21.0,8,25.0,5,11,0.455,2,4,0.455,1,2,0.5,0.125,0.125,0.25,0.25,0.0,0.125,2,3,1.625,74,Guard,184.0
1628984,29.0,23,313.0,38,108,0.352,25,83,0.352,13,16,0.813,0.217391304347826,1.3478260869565215,1.565217391304348,2.130434782608696,0.391304347826087,0.0869565217391304,17,14,4.956521739130435,73,Guard,195.0
203924,30.0,24,789.0,127,322,0.394,61,159,0.394,71,87,0.816,0.4583333333333333,3.1666666666666665,3.625,2.333333333333333,1.0,1.0,34,57,16.083333333333332,79,Forward,210.0
1631260,25.0,24,507.0,65,136,0.478,59,124,0.478,5,6,0.833,0.1666666666666666,1.9583333333333333,2.125,0.9583333333333334,0.5,0.0833333333333333,17,51,8.083333333333334,76,Guard,190.0
203110,34.0,24,677.0,72,167,0.431,35,89,0.431,34,53,0.642,0.9166666666666666,5.083333333333333,6.0,5.583333333333333,1.0,0.9583333333333334,61,79,8.875,78,Forward,230.0
1630224,22.0,27,880.0,179,442,0.405,67,211,0.405,102,117,0.872,0.5185185185185185,4.148148148148148,4.666666666666667,2.6296296296296298,1.1111111111111112,0.2962962962962963,74,48,19.51851851851852,76,Guard,186.0
1629750,31.0,26,592.0,56,130,0.431,17,56,0.431,32,43,0.744,0.9615384615384616,2.3461538461538463,3.3076923076923075,0.7692307692307693,1.0384615384615383,0.6923076923076923,15,33,6.1923076923076925,77,Guard,205.0
201145,38.0,7,40.0,7,13,0.538,3,8,0.538,0,0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.2857142857142857,0.0,2,2,2.4285714285714284,80,Forward,235.0
1630182,24.0,25,692.0,69,163,0.423,37,88,0.423,15,25,0.6,1.0,1.56,2.56,1.64,0.92,0.36,22,75,7.6,77,Guard,200.0
1629656,24.0,25,515.0,75,160,0.469,38,93,0.469,32,45,0.711,0.56,3.0,3.56,1.48,0.76,0.2,30,44,8.8,76,Guard,210.0
1631243,22.0,2,11.0,1,4,0.25,0,2,0.25,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1.0,82,Forward,210.0
1629060,26.0,21,693.0,96,198,0.485,31,70,0.485,34,42,0.81,1.809523809523809,3.6666666666666665,5.476190476190476,1.7142857142857142,1.0476190476190477,0.6190476190476191,18,44,12.238095238095235,80,Forward,230.0
1630169,24.0,27,953.0,168,394,0.426,82,234,0.426,72,85,0.847,0.7037037037037037,2.6666666666666665,3.3703703703703702,8.555555555555555,1.3333333333333333,0.6296296296296297,55,43,18.14814814814815,77,Guard,185.0
1641790,22.0,5,11.0,2,5,0.4,0,2,0.4,0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0,1,0.8,82,Center,245.0
203501,32.0,25,694.0,81,200,0.405,47,136,0.405,36,42,0.857,0.2,1.88,2.08,1.56,0.36,0.0,17,34,9.8,77,Guard-Forward,205.0
201935,35.0,27,912.0,171,436,0.392,79,223,0.392,178,199,0.894,0.5555555555555556,5.814814814814815,6.37037037037037,8.296296296296296,1.5555555555555556,0.6296296296296297,124,52,22.185185185185187,77,Guard,220.0
1630702,22.0,22,320.0,52,133,0.391,18,59,0.391,22,25,0.88,0.1818181818181818,1.181818181818182,1.3636363636363635,1.2272727272727273,0.6363636363636364,0.0454545454545454,31,30,6.545454545454546,75,Guard,198.0
1631199,24.0,1,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,0.0,76,Guard-Forward,233.0
203914,30.0,17,282.0,24,60,0.4,17,46,0.4,4,6,0.667,0.5294117647058824,0.8235294117647058,1.3529411764705883,0.4117647058823529,0.5294117647058824,0.2941176470588235,7,13,4.0588235294117645,76,Guard,210.0
1630284,27.0,2,6.0,2,3,0.667,0,0,0.667,0,0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1,3,2.0,77,Guard,216.0
202699,32.0,26,837.0,134,305,0.439,38,114,0.439,49,58,0.845,1.0769230769230769,5.846153846153846,6.923076923076923,2.3846153846153846,0.8076923076923077,0.8846153846153846,32,51,13.653846153846152,80,Forward,226.0
1628404,29.0,26,957.0,142,239,0.594,36,89,0.594,46,56,0.821,1.5384615384615383,6.653846153846154,8.192307692307692,5.5,1.4615384615384617,0.3461538461538461,47,61,14.076923076923077,76,Guard,215.0
1628392,26.0,11,334.0,60,104,0.577,0,4,0.577,17,27,0.63,3.0,9.272727272727272,12.272727272727272,4.090909090909091,1.0,1.181818181818182,25,35,12.454545454545457,84,Center-Forward,250.0
1630573,27.0,21,471.0,66,151,0.437,47,126,0.437,2,2,1.0,0.8571428571428571,2.6666666666666665,3.523809523809524,1.0476190476190477,0.8571428571428571,0.238095238095238,8,25,8.619047619047619,79,Forward,217.0
1641722,22.0,12,319.0,49,133,0.368,23,69,0.368,28,31,0.903,0.4166666666666667,3.1666666666666665,3.583333333333333,1.1666666666666667,0.25,0.4166666666666667,14,12,12.416666666666666,77,Guard,190.0
1629637,24.0,11,192.0,26,36,0.722,0,0,0.722,18,23,0.783,1.9090909090909087,2.636363636363636,4.545454545454546,0.8181818181818182,0.3636363636363636,0.8181818181818182,8,28,6.363636363636363,84,Center-Forward,220.0
1630165,22.0,42,1008.0,117,283,0.413,22,74,0.413,33,50,0.66,0.2619047619047619,2.571428571428572,2.833333333333333,4.880952380952381,0.8571428571428571,0.4761904761904761,51,75,6.880952380952381,77,Guard,195.0
1630703,20.0,19,486.0,74,185,0.4,17,61,0.4,41,52,0.788,0.631578947368421,2.0526315789473686,2.6842105263157894,5.052631578947368,0.8947368421052632,0.1578947368421052,54,49,10.842105263157896,75,Guard,206.0
1641707,21.0,3,75.0,4,18,0.222,3,12,0.222,3,4,0.75,1.6666666666666667,3.333333333333333,5.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2,8,4.666666666666667,81,Forward,215.0
1629639,24.0,24,838.0,201,422,0.476,100,242,0.476,77,88,0.875,0.2916666666666667,4.958333333333333,5.25,4.833333333333333,0.75,0.0833333333333333,60,39,24.125,77,Guard,195.0
1627741,32.0,26,621.0,130,287,0.453,82,194,0.453,24,26,0.923,0.5769230769230769,2.8461538461538463,3.423076923076923,1.3461538461538465,0.9230769230769232,0.3076923076923077,33,51,14.076923076923077,76,Guard,220.0
1629312,28.0,22,546.0,57,120,0.475,29,68,0.475,13,19,0.684,0.7727272727272727,2.227272727272727,3.0,1.1363636363636365,1.1363636363636365,0.7727272727272727,15,45,7.090909090909091,77,Forward,220.0
1630792,27.0,5,9.0,2,4,0.5,1,3,0.5,0,0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0,1,1.0,78,Forward,220.0
1630207,25.0,15,75.0,11,26,0.423,7,14,0.423,4,5,0.8,0.4666666666666667,1.0,1.4666666666666666,0.6666666666666666,0.2,0.1333333333333333,3,11,2.2,77,Guard-Forward,210.0
1628988,28.0,17,166.0,24,51,0.471,17,38,0.471,9,11,0.818,0.0,1.0588235294117647,1.0588235294117647,1.2352941176470589,0.1176470588235294,0.0588235294117647,5,12,4.352941176470588,72,Guard,185.0
201950,34.0,24,734.0,106,242,0.438,43,133,0.438,40,45,0.889,1.0833333333333333,3.0,4.083333333333333,3.9583333333333335,0.75,0.375,34,33,12.291666666666666,76,Guard,205.0
1641842,19.0,28,453.0,69,148,0.466,12,57,0.466,27,34,0.794,0.5714285714285714,2.5,3.071428571428572,0.6785714285714286,0.4642857142857143,0.1785714285714285,27,45,6.321428571428571,80,Forward,206.0
1626158,31.0,3,20.0,5,10,0.5,0,1,0.5,2,2,1.0,0.6666666666666666,1.0,1.6666666666666667,0.0,0.0,0.6666666666666666,2,1,4.0,81,Forward,235.0
1631096,22.0,10,265.0,56,111,0.505,14,37,0.505,38,49,0.776,1.6,7.1,8.7,2.0,0.8,2.6,23,18,16.4,85,Center-Forward,208.0
1641720,21.0,2,14.0,1,1,1.0,0,0,1.0,2,2,1.0,0.5,0.0,0.5,0.5,0.0,0.5,1,3,2.0,77,Guard,210.0
201143,38.0,20,554.0,65,141,0.461,41,103,0.461,6,6,1.0,0.95,4.35,5.3,2.3,0.7,0.95,19,33,8.85,81,Center-Forward,240.0
1629659,24.0,22,264.0,59,112,0.527,21,49,0.527,23,35,0.657,0.5,1.5,2.0,1.4545454545454546,0.2727272727272727,0.2272727272727272,12,21,7.363636363636363,76,Guard,234.0
1631216,21.0,18,99.0,8,26,0.308,6,22,0.308,2,2,1.0,0.1111111111111111,0.3888888888888889,0.5,0.0555555555555555,0.0,0.1111111111111111,1,6,1.3333333333333333,80,Guard,205.0
1641724,21.0,27,282.0,37,100,0.37,24,77,0.37,6,7,0.857,0.3703703703703703,0.7407407407407407,1.1111111111111112,0.4444444444444444,0.1851851851851851,0.2222222222222222,9,25,3.851851851851852,78,Guard,215.0
1628989,26.0,23,589.0,87,202,0.431,42,135,0.431,12,17,0.706,0.391304347826087,3.0869565217391304,3.4782608695652173,2.0434782608695654,1.0869565217391304,0.5217391304347826,22,53,9.91304347826087,79,Guard-Forward,198.0
1630643,27.0,27,410.0,86,167,0.515,44,107,0.515,31,41,0.756,0.6296296296296297,2.1481481481481484,2.7777777777777777,0.8148148148148148,0.2962962962962963,1.1851851851851851,17,47,9.148148148148149,85,Center,240.0
1630574,22.0,11,97.0,9,14,0.643,0,0,0.643,3,6,0.5,0.2727272727272727,1.5454545454545454,1.818181818181818,0.5454545454545454,0.0,0.7272727272727273,9,14,1.9090909090909087,83,Center,246.0
1629631,27.0,17,483.0,111,232,0.478,48,106,0.478,66,76,0.868,0.6470588235294118,3.4705882352941178,4.117647058823529,1.2941176470588236,0.7647058823529411,0.1176470588235294,22,43,19.764705882352946,80,Forward-Guard,221.0
1630538,24.0,12,137.0,30,73,0.411,23,52,0.411,15,18,0.833,0.25,0.8333333333333334,1.0833333333333333,1.1666666666666667,0.9166666666666666,0.3333333333333333,15,15,8.166666666666666,74,Guard,169.0
1642345,22.0,20,332.0,37,60,0.617,0,0,0.617,10,13,0.769,1.15,2.7,3.85,0.95,0.45,0.3,12,36,4.2,84,Forward,235.0
204060,37.0,7,26.0,0,2,0.0,0,2,0.0,0,0,0.0,0.2857142857142857,0.0,0.2857142857142857,1.2857142857142858,0.0,0.0,1,5,0.0,80,Forward-Guard,220.0
1627742,27.0,18,595.0,155,333,0.465,43,115,0.465,47,55,0.855,0.9444444444444444,4.611111111111111,5.555555555555555,5.166666666666667,0.8888888888888888,0.6111111111111112,69,45,22.22222222222222,80,Forward,190.0
1631127,22.0,1,7.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,77,Forward,230.0
202681,32.0,24,848.0,213,423,0.504,74,158,0.504,73,83,0.88,1.125,3.583333333333333,4.708333333333333,5.333333333333333,1.2083333333333333,0.25,52,54,23.875,74,Guard,195.0
